id,title,artist,popularity,year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,popularity
0b2xtRnzcYer5OVu9umziP,Dana Vanga Pakhi’r Gaan,JOler gaan,0.09411764705882353,2019,0.4646153846153847,0.3677508268459291,0.1818181818181818,0.6448416914577136,0.0379958246346555,0.489446430583815,2.1721311475409837e-05,0.000107457554266,0.4385786802030456,0.5554529403775635,0.1618246916607923,0.6000000000000001,0.0011072664359861588
0BIriQWxqMnoefhBTpkcBJ,Amra Dujon - Female Vocals,Mousumi Banerjee,0.0,2016,0.6082051282051283,0.5280965240503324,0.1818181818181818,0.6971153846153847,0.0363256784968684,0.5809038613256906,0.0037602459016393,0.0689877498388136,0.3187817258883249,0.5431979718411879,0.0589852918870888,0.8,0.0
0bkj0REm4WGy8TkgNjuEuJ,Emon Manob Samaj,Sahana Bajpaie,0.047058823529411764,2016,0.5866666666666667,0.2429247461108557,0.3636363636363636,0.6244156396090098,0.047286012526096,0.8984923021436325,0.0005512295081967,0.0823124865678057,0.4060913705583756,0.5489519670424193,0.1153999038791783,0.8,0.0005536332179930789
0bnJj8XCrrMmGYzqyKBuYX,Toker Jatna Nin,Chandrabindoo,0.18823529411764706,1999,0.7641025641025642,0.818342532913999,0.0,0.7851147471313218,0.0322546972860125,0.2361796992986209,2.4487704918032787e-05,0.0483558994197292,0.9289340101522844,0.448064647562135,0.0476605854071855,0.8,0.0022145328719723177
0CfigYkxJEH5LXWdiU6ITl,Vobe Chawa Pawar Sesh Nai,Baul Ranjan Das,0.2,2023,0.3333333333333333,0.8731442268952506,0.4545454545454546,0.8265777730556737,0.0648225469728601,0.5145720983700447,8.411885245901639e-05,0.0785514721684934,0.715736040609137,0.3646656706958215,0.1609622775172003,0.8,0.0023529411764705885
0cwtTFBFSbESTfQBliEOnQ,Bakyobageesh,Anupam Roy,0.12941176470588237,2014,0.6215384615384616,0.6265366039796179,0.0,0.7212335316617086,0.03580375782881,0.0638176182850861,0.0,0.0472813238770685,0.6263959390862943,0.6509258001720313,0.0686174234389519,0.8,0.0015224913494809684
0DcQwii7VM7mmxuwkmZLgB,Tomaye Dilam,Mohiner Ghoraguli,0.4117647058823529,1998,0.5641025641025642,0.3494835955188451,0.8181818181818182,0.6783892902677433,0.030062630480167,0.9195978630840652,0.0,0.0823124865678057,0.1451776649746192,0.4219158857349813,0.0646627548088015,0.8,0.004844290657439446
0dx9jOghKQHtowZhEO23rF,Jokhon Porbena More,Srikanta Acharya,0.35294117647058826,2009,0.5917948717948718,0.2774295163953476,1.0,0.678283042923927,0.0313152400835073,0.8984923021436325,0.0,0.1016548463356974,0.3766497461928934,0.4992213318846485,0.0935977953812027,0.6000000000000001,0.004152249134948096
0e6aAn3W3nigxZZD9ckx17,Kon Puraton Praner Taney,Sahana Bajpaie,0.15294117647058825,2017,0.716923076923077,0.5118589850929245,0.3636363636363636,0.6484275393115173,0.0316283924843423,0.5819088880371398,2.489754098360656e-05,0.1478615946701053,0.831472081218274,0.5702431074290372,0.0353488099091617,0.8,0.001799307958477508
0fLJBwZIGP33RP4nLyqKrY,Shrotoshinni,Encore,0.5764705882352941,2018,0.4994871794871795,0.6376999120128358,0.6363636363636364,0.7771727581810456,0.0355949895615866,0.0292446994112342,0.0,0.2725123576187406,0.2791878172588832,0.5892254063108335,0.0723518394003548,0.8,0.006782006920415224
0fVxrUWs2jFkXyIxMtVRSb,E Nachi,Mousumi Banerjee,0.0,2016,0.6317948717948718,0.2946819015375934,0.1818181818181818,0.603963025924352,0.1388308977035491,0.9698491986565244,0.0,0.1156243283902858,0.4101522842639594,0.4075648512834443,0.0640022873733619,0.8,0.0
0FWmRjraRmR6KiERSM2780,Bujhe na bujhe,AvoidRafa,0.3411764705882353,2022,0.32,0.4225525208271808,0.0,0.6829313642158947,0.0379958246346555,0.582913914748589,9.344262295081966e-05,0.3058241994412207,0.2649746192893401,0.2830051156684323,0.074856269152248,0.8,0.004013840830449827
0G8Yq3aX2811LD6styZf63,Alga korogo Khopar Badhon,Agniveena,0.11764705882352941,2015,0.6041025641025641,0.5240371393109804,0.1818181818181818,0.6912983425414365,0.0267223382045929,0.0236165498271188,0.0,0.0898345153664302,0.6781725888324873,0.4163746661234099,0.0770169536440775,0.8,0.0013840830449826987
0GbtvhytbMRPInl4A0atuo,Tumi Hina,Fuad,0.2823529411764706,2017,0.6697435897435898,0.4925769075810025,0.0,0.6802220569485764,0.0366388308977035,0.0705512972517956,0.0003924180327868,0.1220717816462497,0.5015228426395939,0.6202725338403731,0.0970102588927741,0.8,0.0033217993079584776
0GDLFsFUeTjd091alQs9wn,Basanta Ronge Ronge Khelchhe Holi,Soumitra Chatterjee,0.023529411764705882,2023,0.6769230769230771,0.4499533678178067,0.7272727272727273,0.6755471738206545,0.0593945720250521,0.0726618533458389,0.0018852459016393,0.1962174940898345,0.683248730964467,0.5781158042464576,0.0602687431243683,0.6000000000000001,0.0002768166089965388
0hfoBhgN6QXpsKUuDDXRQU,Jodi Hay Jibonpuron,Srikanta Acharya,0.0,2023,0.4943589743589744,0.4103743666091249,0.5454545454545454,0.7353909902252445,0.0322546972860125,0.7165824673713304,0.0,0.1865463142058887,0.2619289340101522,0.563121915885735,0.0647795642716465,0.8,0.0
0HrhSg6tPhofqyX503Fk0K,Aaj Baroi Aka,Piyali Mukherjee,0.0,2023,0.4153846153846154,0.3058452095708114,0.1818181818181818,0.6308170420739483,0.0414405010438413,0.7798991501926289,0.0,0.0532989469159681,0.2751269035532995,0.686056408166961,0.0885662713547747,0.6000000000000001,0.0
0hWmvls0Ij467ywZiCwoWa,Baro Bedonar Moto,Srikanta Acharya,0.0,2023,0.5415384615384616,0.4641612144055386,0.5454545454545454,0.7503984275393116,0.0291231732776618,0.6653261050874221,4.702868852459016e-05,0.1199226305609284,0.3736040609137055,0.4701616189053375,0.0778177667774128,0.6000000000000001,0.0
0hXWb6fgywCPEmIPdSPya5,Ami Hethay Thaki,Srikanta Acharya,0.0,2023,0.441025641025641,0.3362905951159513,0.0,0.6479228644283894,0.0340292275574112,0.912562676103921,2.4795081967213116e-05,0.2392005157962604,0.2040609137055837,0.6876092172574585,0.0607292978472771,0.2,0.0
0I7iU9ED0367YvCl2xmCeO,Khoma Kore Dio Amay,Baul Ranjan Das,0.21176470588235294,2023,0.3887179487179488,0.7838377626295071,0.6363636363636364,0.8330588610284744,0.0774530271398747,0.0926618849036776,1.301229508196721e-06,0.3831936385127875,0.6873096446700507,0.4020372130924895,0.1470055807028442,0.8,0.002491349480968858
0iAkSPCliJozniBFIq5qZO,Moharaj,Balam,0.16470588235294117,2017,0.5456410256410258,0.9015599200707146,0.8181818181818182,0.7713822779430515,0.0697286012526096,0.1678378829200766,0.0,0.4218783580485709,0.7187817258883248,0.5850061116392775,0.0782117807864124,0.8,0.0019377162629757776
0JAljqHEMRLHSC1uvvx10M,Shada Shada Kala Kala,Hawa,0.4117647058823529,2022,0.9210256410256412,0.4560424449268346,0.4545454545454546,0.5855556736081599,0.5511482254697286,0.3899487861503459,0.0,0.0525467440361057,0.8812182741116751,0.6385440717099009,0.0628327398908964,0.8,0.004844290657439446
0JfXbTgTA4TfDtO8ez6lyZ,Tomar Asime Pranmon Loye,Srikanta Acharya,0.0,2023,0.4020512820512821,0.2226278224140958,0.9090909090909092,0.8335900977475564,0.0336116910229645,0.9909547595969572,0.0,0.2187835804857081,0.1705583756345177,0.3662365883471411,0.0770355501754757,0.6000000000000001,0.0
0jV4SVAHhbqBVmQSweofRm,Cyclone,Balam,0.0,2017,0.5887179487179487,0.9776733839335642,1.0,0.7850616234594137,0.174321503131524,0.0640186236273759,9.774590163934426e-05,0.3090479260692027,0.3939086294416243,0.4979944768889492,0.0749553537961041,0.8,0.0
0K26BTSI3Cnd6nTZfqbWPD,Morunama,HIGHWAY,0.15294117647058825,2022,0.2605128205128205,0.173915205541872,0.4545454545454546,0.3717594560135997,0.0406054279749478,0.8251253522078421,0.5276639344262295,0.074575542660649,0.0520812182741116,0.4351894608176015,0.1685078201320237,0.8,0.001799307958477508
0KpiiWS4yj7V4xkVDfYU7o,Je Kawta Din,Anupam Roy,0.4235294117647059,2011,0.6728205128205129,0.4286415979362087,0.1818181818181818,0.7229866128346792,0.0413361169102296,0.7819092036155273,0.0,0.2606920266494735,0.531979695431472,0.6114853547014352,0.0668260544378588,0.8,0.004982698961937716
0kub3N8x0FsNXSqs2Sck94,Jokhon Nirobe Dure,Atanu Mitra,0.011764705882352941,2023,0.6430769230769232,0.1982715139779839,0.6363636363636364,0.5080216744581386,0.0424843423799582,0.911557649392472,1.7520491803278686e-05,0.0823124865678057,0.182741116751269,0.5428222192041288,0.0317262637069512,0.8,0.0001384083044982694
0kUD0WErxFfyM1VLgpWuIo,Biprotip,Artcell,0.29411764705882354,2023,0.4492307692307692,0.8903966120374966,0.9090909090909092,0.7724181895452614,0.0728601252609603,0.0192949349678873,0.0002479508196721,0.408983451536643,0.1431472081218273,0.7698356648105393,0.1327676113510903,0.6000000000000001,0.003460207612456747
0kUD0WErxFfyM1VLgpWuIo,Biprotip,Artcell,0.29411764705882354,2023,0.4492307692307692,0.8903966120374966,0.9090909090909092,0.7724181895452614,0.0728601252609603,0.0192949349678873,0.0002479508196721,0.408983451536643,0.1431472081218273,0.7698356648105393,0.1327676113510903,0.6000000000000001,0.003460207612456747
0lrXNv7c4pZ44KJjtyXlDb,Sheishob Din Raatri,Karnival,0.4235294117647059,2020,0.5743589743589745,0.7584666080085573,1.0,0.7268646408839781,0.0260960334029227,0.0284406780420749,0.6834016393442622,0.0909090909090909,0.5928934010152284,0.4387432658789443,0.0919130658648462,0.8,0.004982698961937716
0MhbhdrC9e5dKioOrGO5Jn,Aaji Jhorer Raate Tomar,Sahana Bajpaie,0.11764705882352941,2015,0.1805128205128205,0.0717201947286859,0.7272727272727273,0.5130684232894178,0.0339248434237995,0.8140700583819012,0.0002725409836065,0.1005802707930367,0.0791878172588832,0.3741771922676445,0.0946482088343984,0.6000000000000001,0.0013840830449826987
0mhhSvusB7mddRX4VJQVap,Keno Maro Pichkari Natobar Shyam,Soumitra Chatterjee,0.011764705882352941,2023,0.5620512820512822,0.5585419095954722,0.3636363636363636,0.7030121121971952,0.0509394572025052,0.2522601266818079,3.422131147540984e-06,0.2241564581990114,0.7888324873096446,0.5967993118746888,0.0426488201953681,0.6000000000000001,0.0001384083044982694
0mncMDi5ID5KTbeeBPBvzI,Meye,Ayub Bachchu,0.4117647058823529,2022,0.7230769230769232,0.7960159168475631,0.8181818181818182,0.8204951126221846,0.0278705636743215,0.0884407727155911,0.000171106557377,0.3359123146357189,0.7065989847715735,0.4255828693014623,0.0986763918777324,0.8,0.004844290657439446
0mNzNpRtipNMygFTR7irCo,Chaini Duto Bondh Aka Hoye Thak,Piyali Mukherjee,0.0,2023,0.6112820512820514,0.4814135995477845,0.7272727272727273,0.6553867403314918,0.0342379958246346,0.8010047111330618,0.0,0.1897700408338706,0.5715736040609136,0.5337498302322423,0.0505157341184169,0.8,0.0
0MqjGExHFk9yuVRBOYxTIo,Matir Roud,Aftermath,0.49411764705882355,2021,0.5733333333333335,0.7077242987666574,0.1818181818181818,0.7860178495537613,0.0286012526096033,0.2211042986268832,5.952868852459016e-06,0.650762948635289,0.4040609137055837,0.4526913848521889,0.0740621391473839,0.8,0.0058131487889273355
0mueeuRzt2ghi3g6pYIHBu,Moner Guprochar,Anupam Roy,0.3411764705882353,2016,0.8164102564102566,0.382973519618499,0.4545454545454546,0.5897524436889079,0.1878914405010438,0.1939685774177553,6.086065573770491e-06,0.0698474102729422,0.8629441624365481,0.443623523020508,0.078333239382107,0.8,0.004013840830449827
0mWXRsUlFCKtF984thoely,Debi,Jadukor,0.16470588235294117,2022,0.5087179487179487,0.6366850658279979,0.8181818181818182,0.6243093922651934,0.0390396659707724,0.0252245925654375,0.0,0.1929937674618525,0.5218274111675126,0.6109058807551271,0.0770686752470287,0.6000000000000001,0.0019377162629757776
0mXaV8gAlrYz0sdCBFrVzu,Pitha-Pulir Gaan,JOler gaan,0.17647058823529413,2019,0.5692307692307693,0.5656458328893382,0.1818181818181818,0.66962388440289,0.1764091858037578,0.5366826860219267,0.0,0.0909090909090909,0.9583756345177664,0.4738059667707909,0.1066162390723585,0.8,0.002076124567474048
0N0RWkMtfHID2xDAWiGb8l,Urey Jachhe,Chandrabindoo,0.047058823529411764,1999,0.8943589743589745,0.7229469915392274,0.8181818181818182,0.7812632809179771,0.0496868475991649,0.0613050515064631,0.0,0.0962819686223941,0.9126903553299492,0.4979763683281272,0.095662300937207,0.8,0.0005536332179930789
0nkJfYDa3wb28oWuR29Qi3,Shey Amare,Ashes,0.2823529411764706,2022,0.6676923076923078,0.4073298280546109,1.0,0.7141149596260095,0.0293319415448851,0.8804018213375472,7.377049180327868e-05,0.2854072641306684,0.2507614213197969,0.6245914255964509,0.1011694893683048,0.8,0.0033217993079584776
0oVgj0GAlqH5XLTHLwMi5J,Ananda Sen,Chandrabindoo,0.15294117647058825,1998,0.6410256410256411,0.811238609620133,0.1818181818181818,0.7231725456863579,0.0717118997912317,0.3286421567519458,0.0029713114754098,0.0192349022136256,0.7401015228426395,0.815107066865861,0.0856960129617823,0.8,0.001799307958477508
0QLygGdCyPEfyTCS891hRc,Ami Amar Moto,Pritom Hasan,0.4235294117647059,2018,0.5733333333333335,0.4864878304719745,0.1818181818181818,0.6988684657883554,0.0492693110647181,0.3155768095031064,0.0,0.0486782720825274,0.3553299492385786,0.7697179591651954,0.0530314961316309,0.8,0.004982698961937716
0QNhOB9anqkbURUg3qGScb,Deyale Deyale,Tanveer Evan,0.5764705882352941,2021,0.3682051282051282,0.1292619734090002,0.7272727272727273,0.4317626434339142,0.0327766179540709,0.9105526226810228,0.0,0.0833870621104663,0.4730964467005076,0.3712617139752818,0.0239967897737673,0.8,0.006782006920415224
0qUZbOiotX0FaS6LxELAYR,Tomar Chaya,Shitom Ahmed,0.47058823529411764,2022,0.6666666666666667,0.3200530561585433,0.4545454545454546,0.5789683382915427,0.0368475991649269,0.9437185041588456,1.5368852459016393e-06,0.1091768751343219,0.3360406091370558,0.7245642627552177,0.0451352345574693,0.8,0.005536332179930795
0RA0vnBIXFtoC83Za1Cfoh,Godhulir Opare,Shunno,0.4,2009,0.5641025641025642,0.6711898361124897,0.3636363636363636,0.7768274543136422,0.0274530271398747,0.1718579897658733,0.0,0.1285192349022136,0.5086294416243654,0.6340214586445743,0.062427103049773,0.8,0.004705882352941177
0RMSeH87lech7x6uv524VP,Hyenar Ottohashi,Bassbaba Sumon,0.011764705882352941,1997,0.6276923076923078,0.8426988413501107,0.9090909090909092,0.576152783680408,0.091544885177453,0.0020185257980758,0.1290983606557376,0.2144852783150656,0.4182741116751268,0.5501380777762688,0.0479520279226918,0.8,0.0001384083044982694
0roRmHwYIQusKY4LJXTRuf,Jakhan Samay Thamke Danray,Nachiketa Chakraborty,0.23529411764705882,2004,0.7907692307692309,0.3433945184098172,0.6363636363636364,0.5883712282192946,0.0525052192066805,0.2542701801047062,0.0,0.1317429615301955,0.6923857868020304,0.5436869029833854,0.0717166516247847,0.6000000000000001,0.0027681660899653974
0RUpKMdhmQp7c0Z2mbKARk,Ghawrkuno Ghash,Anupam Roy,0.08235294117647059,2014,0.6266666666666667,0.5412895244532263,0.9090909090909092,0.7133977900552487,0.0291231732776618,0.1135664405018207,0.0,0.0995056952503761,0.4771573604060913,0.5427724206618679,0.0532247257156904,0.8,0.0009688581314878882
0RZ9fpi4cxKLMwm1EZCttm,Gabhir Rajani,Srikanta Acharya,0.0,2023,0.3158974358974359,0.388047750542689,0.8181818181818182,0.8704048023799406,0.0294363256784968,0.9537687712733376,0.0,0.0887599398237696,0.0393908629441624,0.4875594187151976,0.1084756016413763,0.8,0.0
0rzvfInnZFHQpgC38l3vCw,Chaad Tara,Miles,0.03529411764705882,1991,0.6687179487179489,0.7229469915392274,0.6363636363636364,0.7050308117297068,0.0444676409185803,0.3045215156771654,5.420081967213114e-05,0.1306683859875349,0.6984771573604059,0.5667843723120106,0.0723062197842686,0.8,0.0004152249134948094
0S1zh5BzxE1dj4DqmNhGyt,Shopner Daar,Bassbaba Sumon,0.023529411764705882,1997,0.5620512820512822,0.4296564441210468,0.0909090909090909,0.5792870803229919,0.0339248434237995,0.7949745508643666,0.022233606557377,0.0177304964539007,0.465989847715736,0.600262574131921,0.0493467677775575,0.8,0.0002768166089965388
0SK2Zeeh2tS4foFsflgYU9,Chera Ghuri,Shitom Ahmed,0.43529411764705883,2021,0.5364102564102565,0.1170838191909443,0.3636363636363636,0.4608478538036549,0.033089770354906,0.7959795775758158,0.0,0.1113260262196432,0.4395939086294416,0.7589886368780842,0.0325962326914236,0.8,0.005121107266435986
0skU8tSfMNo8u2QfZ4dVFQ,Bala Nacho to Dekhi,Iman Chakraborty,0.27058823529411763,2022,0.5528205128205129,0.6113139112070479,1.0,0.7973597535061624,0.0848643006263048,0.6522607578385827,0.0,0.0689877498388136,0.3187817258883249,0.5658065100276156,0.0630038860939206,0.8,0.0031833910034602068
0sMiIBRXtRqCGwTfCWvMSI,Kichchu Chaini Ami,Anirban Bhattacharya,0.5176470588235295,2019,0.6420512820512821,0.1850785135750899,0.0,0.677273693157671,0.0346555323590814,0.8231152987849437,0.0005184426229508,0.3402106168063615,0.3725888324873096,0.5563719498392866,0.1166728945675463,0.6000000000000001,0.0060899653979238745
0SndyNsDHBfkMGTnzLohgs,Tomari Porosh,Porshi,0.29411764705882354,2010,0.5487179487179488,0.607254526467696,0.4545454545454546,0.7026402464938377,0.0552192066805845,0.2150741383581881,0.0002510245901639,0.0693101225016118,0.6192893401015228,0.4074335642174839,0.0966792987480466,0.8,0.003460207612456747
0sNM2ixLSvQyt1UvIyzej5,Mayabee,Blue Touch,0.10588235294117647,2022,0.5292307692307693,0.4327009826755608,0.0,0.640485550361241,0.0299582463465553,0.115576493924719,0.0,0.1790242854072641,0.1837563451776649,0.5435873058988637,0.0662329994287378,0.8,0.0012456747404844283
0T27w9wafPryWtb8Dnn54Z,Eso Eso Phire Eso,Sreeradha Bandyopadhyay,0.0,2023,0.3025641025641026,0.2348059766321517,0.7272727272727273,0.6504993625159372,0.0328810020876826,0.917587809661167,6.46516393442623e-05,0.1016548463356974,0.182741116751269,0.5904205713250941,0.06806650119628,0.2,0.0
0TE6ZWepMX17UKckl1eB84,Prem tumi,Tahsan,0.5294117647058824,2017,0.5876923076923077,0.4611166758510246,0.7272727272727273,0.7187367190820231,0.028705636743215,0.7045221468339401,1.2295081967213114e-06,0.0995056952503761,0.2548223350253807,0.3259405133776993,0.0995141075030611,0.8,0.006228373702422145
0tONVm46vMghs8PsS4uorg,Sukumar Roy,Nachiketa Chakraborty,0.011764705882352941,2001,0.5087179487179487,0.3383202874856272,0.9090909090909092,0.6062739056523587,0.2651356993736952,0.8261303789192913,0.0,0.3369868901783796,0.6375634517766497,0.6802480872832631,0.0528748784687616,0.8,0.0001384083044982694
0u6jP2rArTxauVvjCx5R8p,Sonar Moyna Pakhi,Arnob,0.4,2009,0.6420512820512821,0.2814889011346995,0.3636363636363636,0.6123831279218019,0.0332985386221294,0.8984923021436325,7.57172131147541e-06,0.0791962174940898,0.1695431472081218,0.4344334284032777,0.0754336333380018,0.8,0.004705882352941177
0urbysAGoNzMjXPn97nZsi,Amar Sakol Dukher,Srikanta Acharya,0.0,2023,0.5333333333333334,0.4438642907087787,1.0,0.7592700807479814,0.0305845511482254,0.8673364740887078,0.0,0.084461637653127,0.2020304568527918,0.6057902123228757,0.114994848179661,0.8,0.0
0UXswv8EK5264CWxS0tLNF,Boba Tunnel,Anupam Roy,0.5882352941176471,2014,0.6133333333333334,0.5443340630077403,0.8181818181818182,0.7264927751806205,0.0340292275574112,0.28643103487108,0.0,0.1124006017623039,0.4030456852791878,0.597378785820997,0.0678279425669373,0.8,0.006920415224913495
0v1eOYWwJPe1pAnkqjnTW8,Kabita Prarthona O Protigga,Bassbaba Sumon,0.047058823529411764,2008,0.5907692307692308,0.4276267517513707,0.0909090909090909,0.6802751806204845,0.0299582463465553,0.6653261050874221,2.5717213114754096e-05,0.1586073500967118,0.3512690355329949,0.6329485264158632,0.1085883431129779,0.8,0.0005536332179930789
0V3jFx4sC3S5PfjbLsoEPm,Bobby Roy,Nachiketa Chakraborty,0.10588235294117647,2001,0.4789743589743591,0.5047550617990585,1.0,0.6789205269868255,0.0419624217118997,0.12663178775066,0.0,0.1102514506769826,0.4142131979695431,0.4978043370003169,0.1165964744463318,0.8,0.0012456747404844283
0vHe7utIY3Pc5ZBaj0zw22,Tarar Moto,Anupam Roy,0.18823529411764706,2013,0.6061538461538462,0.6945312983637636,0.6363636363636364,0.7395346366340843,0.0322546972860125,0.1246217343277617,1.4959016393442622e-05,0.1392649903288201,0.3949238578680203,0.6516773054461498,0.0882135183998149,0.6000000000000001,0.0022145328719723177
0vNPCCgb4USoPak8x96FIq,Ki Gabo Aami Ki Shonabo,Sahana Bajpaie,0.1411764705882353,2015,0.3835897435897436,0.1465143585512461,0.1818181818181818,0.5752496812579686,0.0347599164926931,0.9437185041588456,1.690573770491803e-05,0.2370513647109392,0.2060913705583756,0.6334963103807325,0.0860566113284257,0.6000000000000001,0.0016608996539792388
0vZ1TIGX0nw3kEtcmBDEcL,Mone Koro,Bassbaba Sumon,0.03529411764705882,1997,0.5846153846153846,0.7970307630324011,0.6363636363636364,0.6586272843178922,0.150313152400835,0.0736668800572881,0.0244877049180327,0.0919836664517515,0.4741116751269035,0.6337588845126535,0.060186802157895,0.8,0.0004152249134948094
0xMbvRQsb69Uu6ar3KpWV4,Ponkhiraaj,JOler gaan,0.03529411764705882,2014,0.6974358974358976,0.4672057529600526,0.1818181818181818,0.8043720781980451,0.0399791231732776,0.5778887811913431,0.0002110655737704,0.1381904147861594,0.9197969543147207,0.5706777128887682,0.1038502955976779,0.8,0.0004152249134948094
0yaupNe4BLn4vwAMXMuZjt,Dhaka Shohor Aisha Amar,Chanchal Chowdhury,0.09411764705882353,2023,0.6953846153846155,0.6772789132215177,0.1818181818181818,0.8004409264768382,0.0324634655532359,0.0206014696927712,0.0,0.4530410487857297,0.6040609137055837,0.633482728960116,0.0752569662897188,0.8,0.0011072664359861588
