id,title,artist,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,popularity
0BIriQWxqMnoefhBTpkcBJ,Amra Dujon - Female Vocals,Mousumi Banerjee,0.6268498942917548,0.5318749227031464,0.1818181818181818,0.7795930491608496,0.0363256784968684,0.5808662318999795,0.0038389121338912,0.0737205290396779,0.3233779608650876,0.5691658918847123,0.2515714073266247,0.8,0.0
0bkj0REm4WGy8TkgNjuEuJ,Emon Manob Samaj,Sahana Bajpaie,0.6046511627906976,0.2446628119598802,0.3636363636363636,0.6982919946532007,0.047286012526096,0.8984831880621054,0.0005627615062761,0.0879815986198964,0.411946446961895,0.5751949604386847,0.4921789024934318,0.8,0.087719298245614
0bnJj8XCrrMmGYzqyKBuYX,Toker Jatna Nin,Chandrabindoo,0.7875264270613107,0.8241975692247625,0.0,0.8780038615773058,0.0322546972860125,0.2361111180910899,2.5e-05,0.0516388729154686,0.9423274974253348,0.4694846593173064,0.203271699796758,0.8,0.3508771929824561
0CfigYkxJEH5LXWdiU6ITl,Vobe Chawa Pawar Sesh Nai,Baul Ranjan Das,0.3435517970401691,0.8793913556309416,0.4545454545454546,0.9243724936878064,0.0648225469728601,0.5145285132078901,8.587866108786611e-05,0.0839562967222541,0.7260556127703398,0.3820987420070963,0.686501759777921,0.8,0.3508771929824561
0cwtTFBFSbESTfQBliEOnQ,Bakyobageesh,Anupam Roy,0.6405919661733614,0.631019316803135,0.0,0.8065646814198724,0.03580375782881,0.0637335611866451,0.0,0.0504887866589994,0.635427394438723,0.6820437166764699,0.2926523075397809,0.8,0.2807017543859649
0DcQwii7VM7mmxuwkmZLgB,Tomaye Dilam,Mohiner Ghoraguli,0.5813953488372093,0.3519840633052287,0.8181818181818182,0.7586514183870489,0.030062630480167,0.9195906440095885,0.0,0.0879815986198964,0.1472708547888774,0.442085839515777,0.2757857036633123,0.8,0.6666666666666666
0dx9jOghKQHtowZhEO23rF,Jokhon Porbena More,Srikanta Acharya,0.609936575052854,0.2794144552526598,1.0,0.7585326006237934,0.0313152400835073,0.8984831880621054,0.0,0.1086831512363427,0.3820803295571576,0.5230869210481376,0.3991932285728449,0.6000000000000001,0.5789473684210527
0e6aAn3W3nigxZZD9ckx17,Kon Puraton Praner Taney,Sahana Bajpaie,0.7389006342494714,0.5155212082124266,0.3636363636363636,0.7251448091489678,0.0316283924843423,0.5818713488498597,2.5418410041841003e-05,0.1581368602645198,0.84346035015448,0.5975039371572776,0.1507621573390175,0.8,0.2982456140350877
0fLJBwZIGP33RP4nLyqKrY,Shrotoshinni,Encore,0.514799154334038,0.6422624955155048,0.6363636363636364,0.8691222337739493,0.0355949895615866,0.0291575381107681,0.0,0.2915468660149511,0.2832131822863028,0.6173936967535054,0.3085795370049075,0.8,0.9298245614035088
0fVxrUWs2jFkXyIxMtVRSb,E Nachi,Mousumi Banerjee,0.6511627906976744,0.2967902768990495,0.1818181818181818,0.6754195752264964,0.1388308977035491,0.9698464915035956,0.0,0.1236342725704428,0.4160659114315139,0.4270487448532341,0.2729688197095127,0.8,0.0
0FWmRjraRmR6KiERSM2780,Bujhe na bujhe,AvoidRafa,0.3298097251585624,0.4255757785134677,0.0,0.7637308777662262,0.0379958246346555,0.5828764657997398,9.539748953974894e-05,0.3271995399654974,0.2687950566426365,0.2965343528831375,0.3192608932731869,0.8,0.6140350877192982
0G8Yq3aX2811LD6styZf63,Alga korogo Khopar Badhon,Agniveena,0.6226215644820295,0.5277864940804664,0.1818181818181818,0.7730877766226051,0.0267223382045929,0.0235288831914393,0.0,0.0960322024151811,0.6879505664263647,0.4362797184221011,0.3284761810340554,0.8,0.3508771929824561
0GbtvhytbMRPInl4A0atuo,Tumi Hina,Fuad,0.6902748414376322,0.4961011722546968,0.0,0.7607010248032081,0.0366388308977035,0.070467844750842,0.0004006276150627,0.1305347901092582,0.5087538619979403,0.6499250517048365,0.413747335547514,0.8,0.4561403508771929
0GDLFsFUeTjd091alQs9wn,Basanta Ronge Ronge Khelchhe Holi,Soumitra Chatterjee,0.6976744186046512,0.4531726717165574,0.7272727272727273,0.7554730432199614,0.0593945720250521,0.0725785903455903,0.0019246861924686,0.2098907418056354,0.6930998970133884,0.6057529931882435,0.2570453080850642,0.6000000000000001,0.1403508771929824
0hfoBhgN6QXpsKUuDDXRQU,Jodi Hay Jibonpuron,Srikanta Acharya,0.5095137420718816,0.4133104926454279,0.5454545454545454,0.8223971483736818,0.0322546972860125,0.7165570201337991,0.0,0.1995399654974123,0.2657054582904222,0.5900423125818265,0.2762838943141823,0.8,0.0350877192982456
0HrhSg6tPhofqyX503Fk0K,Aaj Baroi Aka,Piyali Mukherjee,0.4281183932346723,0.3080334556114193,0.1818181818181818,0.705450764889351,0.0414405010438413,0.7798793879762483,0.0,0.0569292696952271,0.2790937178166838,0.7188537654402974,0.3777338521786545,0.6000000000000001,0.0175438596491228
0hWmvls0Ij467ywZiCwoWa,Baro Bedonar Moto,Srikanta Acharya,0.5581395348837209,0.4674821718959372,0.5454545454545454,0.8391801574335364,0.0291231732776618,0.6652960556899118,4.801255230125523e-05,0.1282346175963197,0.3789907312049433,0.4926379902472345,0.3318916373370346,0.6000000000000001,0.0526315789473684
0hXWb6fgywCPEmIPdSPya5,Ami Hethay Thaki,Srikanta Acharya,0.4545454545454545,0.3386966702815189,0.0,0.7245804247735037,0.0340292275574112,0.9125548253604274,2.531380753138075e-05,0.2558941920644048,0.2070030895983522,0.7204808075441624,0.259009567243345,0.2,0.0
0I7iU9ED0367YvCl2xmCeO,Khoma Kore Dio Amay,Baul Ranjan Das,0.4006342494714587,0.7894459259319829,0.6363636363636364,0.9316203772463983,0.0774530271398747,0.0925804176482052,1.328451882845188e-06,0.4100057504312823,0.6972193614830073,0.4212568544485133,0.6269766519605414,0.8,0.3684210526315789
0iAkSPCliJozniBFIq5qZO,Moharaj,Balam,0.5623678646934461,0.9080103559897011,0.8181818181818182,0.8626466656765186,0.0697286012526096,0.1677631654992401,0.0,0.4514088556641747,0.729145211122554,0.6129726960514582,0.3335721013235512,0.8,0.3157894736842105
0JAljqHEMRLHSC1uvvx10M,Shada Shada Kala Kala,Hawa,0.949260042283298,0.4593053146505773,0.4545454545454546,0.6548343977424624,0.5511482254697286,0.3898940114227521,0.0,0.0561242093156986,0.8939237899073121,0.6690700719124149,0.2679807167996827,0.8,0.7017543859649122
0JfXbTgTA4TfDtO8ez6lyZ,Tomar Asime Pranmon Loye,Srikanta Acharya,0.4143763213530655,0.2242206688464805,0.9090909090909092,0.9322144660626764,0.0336116910229645,0.9909539474510788,0.0,0.2340425531914893,0.1730175077239959,0.3837447583629015,0.3285554949685222,0.6000000000000001,0.0350877192982456
0jV4SVAHhbqBVmQSweofRm,Cyclone,Balam,0.6067653276955602,0.9846683926649502,1.0,0.8779444526956781,0.174321503131524,0.0639345845766211,9.979079497907948e-05,0.3306497987349051,0.3995880535530381,0.5218014154791947,0.3196834878302682,0.8,0.0
0K26BTSI3Cnd6nTZfqbWPD,Morunama,HIGHWAY,0.2684989429175475,0.1751595253743212,0.4545454545454546,0.4157433536313679,0.0406054279749478,0.8251096507208547,0.5387029288702929,0.0797009775733179,0.052832131822863,0.455993966187883,0.7186833886878502,0.8,0.2456140350877192
0KpiiWS4yj7V4xkVDfYU7o,Je Kawta Din,Anupam Roy,0.6606765327695561,0.4490842430938774,0.1818181818181818,0.7882073369968811,0.0396659707724425,0.7728435693270873,0.0,0.178838412880966,0.6096807415036045,0.6394133161300115,0.2871499033361424,0.8,0.7368421052631579
0kub3N8x0FsNXSqs2Sck94,Jokhon Nirobe Dure,Atanu Mitra,0.6627906976744186,0.1996900971104008,0.6363636363636364,0.5681271350066834,0.0424843423799582,0.9115497084105472,1.7887029288702926e-05,0.0879815986198964,0.1853759011328527,0.568772176156955,0.135312050760918,0.8,0.3333333333333333
0kUD0WErxFfyM1VLgpWuIo,Biprotip,Artcell,0.4630021141649048,0.8967671772773315,0.9090909090909092,0.8638051388682608,0.0728601252609603,0.0192068803069546,0.0002531380753138,0.437607820586544,0.1452111225540679,0.80663814204125,0.5662519208843504,0.6000000000000001,0.5614035087719298
0kUD0WErxFfyM1VLgpWuIo,Biprotip,Artcell,0.4630021141649048,0.8967671772773315,0.9090909090909092,0.8638051388682608,0.0728601252609603,0.0192068803069546,0.0002531380753138,0.437607820586544,0.1452111225540679,0.80663814204125,0.5662519208843504,0.6000000000000001,0.5614035087719298
0lrXNv7c4pZ44KJjtyXlDb,Sheishob Din Raatri,Karnival,0.5919661733615222,0.7638932470402332,1.0,0.8128620228724195,0.0260960334029227,0.0283534445508639,0.6976987447698745,0.0971822886716503,0.6014418125643666,0.459717663131131,0.3920078818222376,0.8,0.6842105263157894
0MhbhdrC9e5dKioOrGO5Jn,Aaji Jhorer Raate Tomar,Sahana Bajpaie,0.1860465116279069,0.0722333347983535,0.7272727272727273,0.5737709787613249,0.0339248434237995,0.8140533642721732,0.0002782426778242,0.1075330649798735,0.0803295571575695,0.3920649678386429,0.4036732265899965,0.6000000000000001,0.175438596491228
0mhhSvusB7mddRX4VJQVap,Keno Maro Pichkari Natobar Shyam,Soumitra Chatterjee,0.5792811839323467,0.562538137373246,0.3636363636363636,0.7861874350215358,0.0509394572025052,0.2521929892891723,3.493723849372385e-06,0.2397929844738355,0.800205973223481,0.6253296776274595,0.1818965944579388,0.6000000000000001,0.0526315789473684
0mncMDi5ID5KTbeeBPBvzI,Meye,Ayub Bachchu,0.7452431289640591,0.8017112118000227,0.8181818181818182,0.9175701767414228,0.0278705636743215,0.0883589264587086,0.0001746861924686,0.359401955146636,0.7167868177136972,0.4459281255336508,0.4208533683636544,0.8,0.7192982456140351
0mNzNpRtipNMygFTR7irCo,Chaini Duto Bondh Aka Hoye Thak,Piyali Mukherjee,0.6300211416490485,0.4848579935423269,0.7272727272727273,0.7329273726422101,0.0342379958246346,0.8009868439237313,0.0,0.20299022426682,0.5798146240988671,0.5592660759349563,0.2154488672978734,0.8,0.0
0MqjGExHFk9yuVRBOYxTIo,Matir Roud,Aftermath,0.5909090909090909,0.7127878892567339,0.1818181818181818,0.8790138125649785,0.0286012526096033,0.2210343638428877,6.0774058577405855e-06,0.6963772282921218,0.4098867147270855,0.4743325806880064,0.3158739404154067,0.8,0.7543859649122806
0mueeuRzt2ghi3g6pYIHBu,Moner Guprochar,Anupam Roy,0.8414376321353065,0.3857135994423383,0.4545454545454546,0.659527699391059,0.1878914405010438,0.1938962061961238,6.213389121338912e-06,0.0746405980448533,0.8753861997940268,0.4648312240289926,0.3340901204580379,0.8,0.5614035087719298
0mWXRsUlFCKtF984thoely,Debi,Jadukor,0.5243128964059196,0.6412403883598349,0.8181818181818182,0.6981731768899451,0.0390396659707724,0.0251370703112475,0.0,0.2064404830362277,0.529351184346035,0.6401106198888109,0.3286967729142914,0.6000000000000001,0.3859649122807017
0mXaV8gAlrYz0sdCBFrVzu,Pitha-Pulir Gaan,JOler gaan,0.5866807610993658,0.5696928874629359,0.1818181818181818,0.7488489529184613,0.1764091858037578,0.5366410861052533,0.0,0.0971822886716503,0.972193614830072,0.4964565584501831,0.4547167005403261,0.8,0.3508771929824561
0N0RWkMtfHID2xDAWiGb8l,Urey Jachhe,Chandrabindoo,0.9217758985200846,0.7281194965917837,0.8181818181818182,0.87369671765929,0.0496868475991649,0.0612207688119447,0.0,0.1029327199539965,0.925849639546859,0.5217824412272546,0.4079983145788926,0.8,0.087719298245614
0nkJfYDa3wb28oWuR29Qi3,Shey Amare,Ashes,0.6881606765327696,0.410244171178418,1.0,0.7986038912817466,0.0293319415448851,0.8803910829642627,7.531380753138076e-05,0.3053479010925819,0.2543769309989701,0.6544504107925545,0.431486392703118,0.8,0.7894736842105263
0oVgj0GAlqH5XLTHLwMi5J,Ananda Sen,Chandrabindoo,0.6606765327695561,0.8170428191350726,0.1818181818181818,0.8087331055992871,0.0717118997912317,0.3285818774800633,0.0030334728033472,0.0204715353651523,0.7507723995880535,0.8540737718915431,0.3654922421057849,0.8,0.2631578947368421
0QLygGdCyPEfyTCS891hRc,Ami Amar Moto,Pritom Hasan,0.5909090909090909,0.4899685293206768,0.1818181818181818,0.7815535422545671,0.0492693110647181,0.3155153571316214,0.0,0.0519838987924094,0.3604531410916581,0.8065148094036392,0.2261785554949685,0.8,0.7017543859649122
0QNhOB9anqkbURUg3qGScb,Deyale Deyale,Tanveer Evan,0.3794926004228329,0.1301868105248418,0.7272727272727273,0.4828456854299718,0.0327766179540709,0.9105445914606672,0.0,0.0891316848763657,0.4799176107106077,0.389010113276284,0.1023459574679026,0.8,0.894736842105263
0qUZbOiotX0FaS6LxELAYR,Tomar Chaya,Shitom Ahmed,0.6871035940803383,0.3223429557907992,0.4545454545454546,0.6474676964206149,0.0368475991649269,0.943713450806712,1.5690376569037657e-06,0.1167337550316273,0.3408856848609681,0.7592025121909568,0.1925011153522034,0.8,0.7719298245614035
0RA0vnBIXFtoC83Za1Cfoh,Godhulir Opare,Shunno,0.5813953488372093,0.6759920316526145,0.3636363636363636,0.8687360760433684,0.0274530271398747,0.1717836332987607,0.0,0.1374353076480736,0.5159629248197735,0.6643312524903705,0.2662506816041243,0.8,0.7017543859649122
0RMSeH87lech7x6uv524VP,Hyenar Ottohashi,Bassbaba Sumon,0.6469344608879493,0.848728140960842,0.9090909090909092,0.6443190256943413,0.091544885177453,0.0019289199385149,0.1317991631799163,0.2294422081656124,0.4243048403707518,0.5764377739407623,0.2045146978634809,0.8,0.0350877192982456
0roRmHwYIQusKY4LJXTRuf,Jakhan Samay Thamke Danray,Nachiketa Chakraborty,0.8150105708245243,0.3458514203712088,0.6363636363636364,0.6579830684687361,0.0525052192066805,0.2542032231889325,0.0,0.1408855664174813,0.7023686920700309,0.5696781966870955,0.3058704704307737,0.6000000000000001,0.4210526315789473
0RUpKMdhmQp7c0Z2mbKARk,Ghawrkuno Ghash,Anupam Roy,0.645877378435518,0.5451623157268563,0.9090909090909092,0.7978018713797713,0.0291231732776618,0.1134868502057122,0.0,0.1063829787234042,0.4840370751802266,0.5687199969641197,0.2270026768452882,0.8,0.1929824561403508
0RZ9fpi4cxKLMwm1EZCttm,Gabhir Rajani,Srikanta Acharya,0.3255813953488372,0.3908241352206882,0.8181818181818182,0.973384821030744,0.0294363256784968,0.9537646203055132,0.0,0.0948821161587119,0.0399588053553038,0.5108675027987021,0.4626468547067863,0.8,0.0350877192982456
0rzvfInnZFHQpgC38l3vCw,Chaad Tara,Miles,0.6892177589852009,0.7281194965917837,0.6363636363636364,0.7884449725233922,0.0444676409185803,0.3044590706829398,5.53347280334728e-05,0.139735480161012,0.7085478887744593,0.5938798550367151,0.3083849700094185,0.8,0.4736842105263157
0S1zh5BzxE1dj4DqmNhGyt,Shopner Daar,Bassbaba Sumon,0.5792811839323467,0.4327305286031576,0.0909090909090909,0.6478241497103817,0.0339248434237995,0.7949561422244505,0.0226987447698744,0.0188614146060954,0.4727085478887745,0.628958503311007,0.2104632429484955,0.8,0.0526315789473684
0SK2Zeeh2tS4foFsflgYU9,Chera Ghuri,Shitom Ahmed,0.5528541226215645,0.1179215246568019,0.3636363636363636,0.5153720481211941,0.033089770354906,0.7959612591743306,0.0,0.1190339275445658,0.4459320288362513,0.7952725651291197,0.1390224557576959,0.8,0.7192982456140351
0skU8tSfMNo8u2QfZ4dVFQ,Bala Nacho to Dekhi,Iman Chakraborty,0.5697674418604651,0.6156877094680853,1.0,0.8916976087925145,0.0848643006263048,0.6522295353414699,0.0,0.0737205290396779,0.3233779608650876,0.5928552454319488,0.268710652852823,0.8,0.5263157894736842
0sMiIBRXtRqCGwTfCWvMSI,Kichchu Chaini Ami,Anirban Bhattacharya,0.6617336152219873,0.186402704086691,0.0,0.7574038318728651,0.0346555323590814,0.8230994168210944,0.0005292887029288,0.3640023001725129,0.3779608650875386,0.5829696601711477,0.4976081891637336,0.6000000000000001,0.8070175438596491
0SndyNsDHBfkMGTnzLohgs,Tomari Porosh,Porshi,0.56553911205074,0.6115992808454053,0.4545454545454546,0.7857715728501411,0.0552192066805845,0.2150036621436069,0.0002562761506276,0.0740655549166187,0.6282183316168898,0.4269111815266683,0.4123357953700491,0.8,0.5087719298245614
0sNM2ixLSvQyt1UvIyzej5,Mayabee,Blue Touch,0.5454545454545454,0.4357968500701676,0.0,0.7162631813456112,0.0299582463465553,0.1154970841054725,0.0,0.1914893617021276,0.1864057672502574,0.5695738383014249,0.2824827740048579,0.8,0.631578947368421
0T27w9wafPryWtb8Dnn54Z,Eso Eso Phire Eso,Sreeradha Bandyopadhyay,0.3118393234672304,0.2364859547145203,0.7272727272727273,0.7274617555324521,0.0328810020876826,0.9175804101098282,6.600418410041841e-05,0.1086831512363427,0.1853759011328527,0.6186459973815532,0.2903026322312,0.2,0.0
0TE6ZWepMX17UKckl1eB84,Prem tumi,Tahsan,0.6057082452431289,0.4644158504289272,0.7272727272727273,0.8037724639833655,0.028705636743215,0.7044956167352374,1.2552301255230123e-06,0.1063829787234042,0.2584963954685891,0.3415223042331556,0.4244262132553413,0.8,0.8596491228070176
0tONVm46vMghs8PsS4uorg,Sukumar Roy,Nachiketa Chakraborty,0.5243128964059196,0.3407408845928589,0.9090909090909092,0.6780038615773059,0.2651356993736952,0.8261147676707349,0.0,0.3605520414031052,0.6467559217301752,0.7127677741305048,0.2255105834531304,0.8,0.0350877192982456
0u6jP2rArTxauVvjCx5R8p,Sonar Moyna Pakhi,Arnob,0.6617336152219873,0.2835028838753397,0.3636363636363636,0.6848358829645032,0.0332985386221294,0.8984831880621054,7.730125523012552e-06,0.0846463484761357,0.1719876416065911,0.4552017911693831,0.3217233430823377,0.8,0.6842105263157894
0urbysAGoNzMjXPn97nZsi,Amar Sakol Dukher,Srikanta Acharya,0.5496828752642706,0.4470400287825374,1.0,0.8491014406653795,0.0305845511482254,0.8673245626158209,0.0,0.0902817711328349,0.2049433573635427,0.6347503937157276,0.4904513458583254,0.8,0.0
0UXswv8EK5264CWxS0tLNF,Boba Tunnel,Anupam Roy,0.6321353065539111,0.5482286371938662,0.8181818181818182,0.8124461607010248,0.0340292275574112,0.2863669655850971,0.0,0.120184013801035,0.4088568486096808,0.6259368536895433,0.2892851831656173,0.8,0.9473684210526316
0v1eOYWwJPe1pAnkqjnTW8,Kabita Prarthona O Protigga,Bassbaba Sumon,0.6088794926004227,0.4306863142918177,0.0909090909090909,0.7607604336848359,0.0299582463465553,0.6652960556899118,2.6255230125523013e-05,0.1696377228292121,0.3563336766220391,0.6632070280629186,0.4631276954344916,0.8,0.1052631578947368
0V3jFx4sC3S5PfjbLsoEPm,Bobby Roy,Nachiketa Chakraborty,0.4936575052854123,0.5083664581227367,1.0,0.759245507203327,0.0419624217118997,0.1265533705541541,0.0,0.1178838412880966,0.4201853759011328,0.5216021858338235,0.4972822584642839,0.8,0.2105263157894736
0vHe7utIY3Pc5ZBaj0zw22,Tarar Moto,Anupam Roy,0.6247357293868921,0.6995004962330241,0.6363636363636364,0.8270310411406505,0.0322546972860125,0.1245431366543938,1.5271966527196653e-05,0.1489361702127659,0.4006179196704428,0.6828311481319849,0.3762293659842363,0.6000000000000001,0.3508771929824561
0vNPCCgb4USoPak8x96FIq,Ki Gabo Aami Ki Shonabo,Sahana Bajpaie,0.3953488372093023,0.1475626321712315,0.1818181818181818,0.6433090747066686,0.0347599164926931,0.943713450806712,1.7259414225941422e-05,0.2535940195514664,0.2090628218331617,0.663780999184107,0.3670301888663064,0.6000000000000001,0.175438596491228
0vZ1TIGX0nw3kEtcmBDEcL,Mone Koro,Bassbaba Sumon,0.602536997885835,0.8027333189556928,0.6363636363636364,0.736551314421506,0.150313152400835,0.0735837072954705,0.025,0.0983323749281196,0.4809474768280124,0.6640561258372388,0.2566958310613195,0.8,0.087719298245614
0xMbvRQsb69Uu6ar3KpWV4,Ponkhiraaj,JOler gaan,0.718816067653277,0.4705484933629472,0.1818181818181818,0.8995395811673845,0.0399791231732776,0.5778508810503391,0.0002154811715481,0.1477860839562967,0.933058702368692,0.5979593192038404,0.4429199920686065,0.8,0.1052631578947368
0yaupNe4BLn4vwAMXMuZjt,Dhaka Shohor Aisha Amar,Chanchal Chowdhury,0.7167019027484144,0.6821246745866344,0.1818181818181818,0.8951433239269271,0.0324634655532359,0.0205135323417988,0.0,0.4847613571017826,0.6127703398558187,0.663766768495152,0.3209698607049026,0.8,0.2280701754385964
0yKJiWSfcyl0uvqeF74MDM,Shobar Jonne Tumi ?,Bassbaba Sumon,0.650105708245243,0.2691933836959599,0.0,0.6280706965691372,0.0343423799582463,0.7798793879762483,0.0,0.1362852213916043,0.4778578784757982,0.6172371591749996,0.2591917414365736,0.8,0.1578947368421052
0YMbrZvSCvoZ8KLlvqgoE2,Opekkha,Vikings,0.4809725158562368,0.7158542107237439,0.0909090909090909,0.7869597504826973,0.0372651356993737,0.0002815332576614,0.0001255230125523,0.1029327199539965,0.4603501544799176,0.8343310627478511,0.4162196995984731,0.8,0.6140350877192982
0YrMAGdDbJpkzDL0n9V4DY,Onneshon,Bassbaba Sumon,0.642706131078224,0.7148321035680738,0.1818181818181818,0.8046933016485964,0.0615866388308977,0.0365954035398811,0.0031380753138075,0.0531339850488786,0.5046343975283213,0.7590886666793162,0.4175878649680266,0.8,0.2631578947368421
0ZFBzMqw98P0XGT3rGtDzW,Darjeelinger Rastay,Nachiketa Chakraborty,0.7959830866807611,0.404111528244398,0.1818181818181818,0.6263181345611168,0.0373695198329853,0.5095029284584893,5.470711297071129e-06,0.1236342725704428,0.4922760041194645,0.3557055575583932,0.3101335944083676,0.8,0.1578947368421052
0ZhmpGwB5qPUFnaRPZs7Jt,Bangalira Ar Koto Dekhabey,Balam,0.5433403805496829,0.9519609636835108,0.6363636363636364,0.8395663151641171,0.0818371607515657,0.0509685759231672,1.1087866108786612e-06,0.2443933294997124,0.6251287332646757,0.7213963152002733,0.4506332721955088,0.8,0.0350877192982456
0ZhmpGwB5qPUFnaRPZs7Jt,Bangalira Ar Koto Dekhabey,Balam,0.5433403805496829,0.9519609636835108,0.6363636363636364,0.8395663151641171,0.0818371607515657,0.0509685759231672,1.1087866108786612e-06,0.2443933294997124,0.6251287332646757,0.7213963152002733,0.4506332721955088,0.8,0.0350877192982456
